X1,X2,geodist
PA02_C1_07,SYNH02_C4_06,9764.472511
PA02_C1_07,SYNH02_C4_07,9764.472511
PA02_C1_07,SYNH02_C4_08,9764.472511
PA02_C1_07,SYNH02_C4_09,9764.472511
PA02_C1_07,SYNH02_C4_10,9764.472511
PA02_C1_07,SYNH02_C4_14,9764.472511
PA02_C1_07,SYNH02_C4_18,9764.472511
PA02_C1_07,SYNH02_C4_22,9764.472511
PA02_C1_07,SYNH02_ew,9764.472511
PA02_C1_07,TA01_C1_01,4437.401331
PA02_C1_07,TA01_C1_04,4437.401331
PA02_C1_07,TA01_C1_11,4437.401331
PA02_C1_07,TA01_C1_15,4437.401331
PA02_C1_07,TA01_C1_ew,4437.401331
PA02_C1_07,TA03_C1_ew,4437.401331
PA02_C1_11,PA02_C1_14,0.000075
PA02_C1_11,PA02_C1_16,0.00012
PA02_C1_11,PA02_C1_ew,0.0001275
PA02_C1_11,QK01_C1_01,2679.066877
PA02_C1_11,QK01_C1_04,2679.066877
PA02_C1_11,QK01_C1_08,2679.066877
PA02_C1_11,QK01_C1_12,2679.066877
PA02_C1_11,QK01_C1_13,2679.066877
PA02_C1_11,QK01_C1_14,2679.066877
PA02_C1_11,QK01_C1_ew,2679.066877
PA02_C1_11,SH01_C2_04,7748.014455
PA02_C1_11,SH01_C2_07,7748.014455
PA02_C1_11,SH01_C2_12,7748.014455
PA02_C1_11,SH01_C2_17,7748.014455
PA02_C1_11,SH01_C2_19,7748.014455
PA02_C1_11,SH01_ew01,7748.014455
PA02_C1_11,SI02_C1_02,7748.070316
PA02_C1_11,SI02_C1_05,7748.070316
PA02_C1_11,SI02_C1_08,7748.070316
PA02_C1_11,SI02_C1_12,7748.070316
PA02_C1_11,SI02_C1_19,7748.070316
PA02_C1_11,SI02_C1_23,7748.070316
PA02_C1_11,SI02_C1_ew01,7748.070316
PA02_C1_11,SM22_C1_01,5728.174056
PA02_C1_11,SM22_C1_06,5728.174056
PA02_C1_11,SM22_C1_09,5728.174056
PA02_C1_11,SM22_C1_14,5728.174056
PA02_C1_11,SM22_C1_16,5728.174056
PA02_C1_11,SM22_C1_ew,5728.174056
PA02_C1_11,SYNH02_C11_01,9764.472511
PA02_C1_11,SYNH02_C11_02,9764.472511
PA02_C1_11,SYNH02_C11_03,9764.472511
PA02_C1_11,SYNH02_C11_04,9764.472511
PA02_C1_11,SYNH02_C11_05,9764.472511
PA02_C1_11,SYNH02_C11_06,9764.472511
PA02_C1_11,SYNH02_C11_07,9764.472511
PA02_C1_11,SYNH02_C11_08,9764.472511
PA02_C1_11,SYNH02_C11_09,9764.472511
PA02_C1_11,SYNH02_C11_10,9764.472511
PA02_C1_11,SYNH02_C16_01,9764.472511
PA02_C1_11,SYNH02_C4_01,9764.472511
PA02_C1_11,SYNH02_C4_03,9764.472511
PA02_C1_11,SYNH02_C4_05,9764.472511
PA02_C1_11,SYNH02_C4_06,9764.472511
PA02_C1_11,SYNH02_C4_07,9764.472511
PA02_C1_11,SYNH02_C4_08,9764.472511
PA02_C1_11,SYNH02_C4_09,9764.472511
PA02_C1_11,SYNH02_C4_10,9764.472511
PA02_C1_11,SYNH02_C4_14,9764.472511
PA02_C1_11,SYNH02_C4_18,9764.472511
PA02_C1_11,SYNH02_C4_22,9764.472511
PA02_C1_11,SYNH02_ew,9764.472511
PA02_C1_11,TA01_C1_01,4437.401331
PA02_C1_11,TA01_C1_04,4437.401331
PA02_C1_11,TA01_C1_11,4437.401331
PA02_C1_11,TA01_C1_15,4437.401331
PA02_C1_11,TA01_C1_ew,4437.401331
PA02_C1_11,TA03_C1_ew,4437.401331
PA02_C1_14,PA02_C1_16,4.50E-05
PA02_C1_14,PA02_C1_ew,0.0000525
PA02_C1_14,QK01_C1_01,2679.066877
PA02_C1_14,QK01_C1_04,2679.066877
PA02_C1_14,QK01_C1_08,2679.066877
PA02_C1_14,QK01_C1_12,2679.066877
PA02_C1_14,QK01_C1_13,2679.066877
PA02_C1_14,QK01_C1_14,2679.066877
PA02_C1_14,QK01_C1_ew,2679.066877
PA02_C1_14,SH01_C2_04,7748.014455
PA02_C1_14,SH01_C2_07,7748.014455
PA02_C1_14,SH01_C2_12,7748.014455
PA02_C1_14,SH01_C2_17,7748.014455
PA02_C1_14,SH01_C2_19,7748.014455
PA02_C1_14,SH01_ew01,7748.014455
PA02_C1_14,SI02_C1_02,7748.070316
PA02_C1_14,SI02_C1_05,7748.070316
PA02_C1_14,SI02_C1_08,7748.070316
PA02_C1_14,SI02_C1_12,7748.070316
PA02_C1_14,SI02_C1_19,7748.070316
PA02_C1_14,SI02_C1_23,7748.070316
PA02_C1_14,SI02_C1_ew01,7748.070316
PA02_C1_14,SM22_C1_01,5728.174056
PA02_C1_14,SM22_C1_06,5728.174056
PA02_C1_14,SM22_C1_09,5728.174056
PA02_C1_14,SM22_C1_14,5728.174056
PA02_C1_14,SM22_C1_16,5728.174056
PA02_C1_14,SM22_C1_ew,5728.174056
PA02_C1_14,SYNH02_C11_01,9764.472511
PA02_C1_14,SYNH02_C11_02,9764.472511
PA02_C1_14,SYNH02_C11_03,9764.472511
PA02_C1_14,SYNH02_C11_04,9764.472511
PA02_C1_14,SYNH02_C11_05,9764.472511
PA02_C1_14,SYNH02_C11_06,9764.472511
PA02_C1_14,SYNH02_C11_07,9764.472511
PA02_C1_14,SYNH02_C11_08,9764.472511
PA02_C1_14,SYNH02_C11_09,9764.472511
PA02_C1_14,SYNH02_C11_10,9764.472511
PA02_C1_14,SYNH02_C16_01,9764.472511
PA02_C1_14,SYNH02_C4_01,9764.472511
PA02_C1_14,SYNH02_C4_03,9764.472511
PA02_C1_14,SYNH02_C4_05,9764.472511
PA02_C1_14,SYNH02_C4_06,9764.472511
PA02_C1_14,SYNH02_C4_07,9764.472511
PA02_C1_14,SYNH02_C4_08,9764.472511
PA02_C1_14,SYNH02_C4_09,9764.472511
PA02_C1_14,SYNH02_C4_10,9764.472511
PA02_C1_14,SYNH02_C4_14,9764.472511
PA02_C1_14,SYNH02_C4_18,9764.472511
PA02_C1_14,SYNH02_C4_22,9764.472511
PA02_C1_14,SYNH02_ew,9764.472511
PA02_C1_14,TA01_C1_01,4437.401331
PA02_C1_14,TA01_C1_04,4437.401331
PA02_C1_14,TA01_C1_11,4437.401331
PA02_C1_14,TA01_C1_15,4437.401331
PA02_C1_14,TA01_C1_ew,4437.401331
PA02_C1_14,TA03_C1_ew,4437.401331
PA02_C1_16,PA02_C1_ew,0.0000075
PA02_C1_16,QK01_C1_01,2679.066877
PA02_C1_16,QK01_C1_04,2679.066877
PA02_C1_16,QK01_C1_08,2679.066877
PA02_C1_16,QK01_C1_12,2679.066877
PA02_C1_16,QK01_C1_13,2679.066877
PA02_C1_16,QK01_C1_14,2679.066877
PA02_C1_16,QK01_C1_ew,2679.066877
PA02_C1_16,SH01_C2_04,7748.014455
PA02_C1_16,SH01_C2_07,7748.014455
PA02_C1_16,SH01_C2_12,7748.014455
PA02_C1_16,SH01_C2_17,7748.014455
PA02_C1_16,SH01_C2_19,7748.014455
PA02_C1_16,SH01_ew01,7748.014455
PA02_C1_16,SI02_C1_02,7748.070316
PA02_C1_16,SI02_C1_05,7748.070316
PA02_C1_16,SI02_C1_08,7748.070316
PA02_C1_16,SI02_C1_12,7748.070316
PA02_C1_16,SI02_C1_19,7748.070316
PA02_C1_16,SI02_C1_23,7748.070316
PA02_C1_16,SI02_C1_ew01,7748.070316
PA02_C1_16,SM22_C1_01,5728.174056
PA02_C1_16,SM22_C1_06,5728.174056
PA02_C1_16,SM22_C1_09,5728.174056
PA02_C1_16,SM22_C1_14,5728.174056
PA02_C1_16,SM22_C1_16,5728.174056
PA02_C1_16,SM22_C1_ew,5728.174056
PA02_C1_16,SYNH02_C11_01,9764.472511
PA02_C1_16,SYNH02_C11_02,9764.472511
PA02_C1_16,SYNH02_C11_03,9764.472511
PA02_C1_16,SYNH02_C11_04,9764.472511
PA02_C1_16,SYNH02_C11_05,9764.472511
PA02_C1_16,SYNH02_C11_06,9764.472511
PA02_C1_16,SYNH02_C11_07,9764.472511
PA02_C1_16,SYNH02_C11_08,9764.472511
PA02_C1_16,SYNH02_C11_09,9764.472511
PA02_C1_16,SYNH02_C11_10,9764.472511
PA02_C1_16,SYNH02_C16_01,9764.472511
PA02_C1_16,SYNH02_C4_01,9764.472511
PA02_C1_16,SYNH02_C4_03,9764.472511
PA02_C1_16,SYNH02_C4_05,9764.472511
PA02_C1_16,SYNH02_C4_06,9764.472511
PA02_C1_16,SYNH02_C4_07,9764.472511
PA02_C1_16,SYNH02_C4_08,9764.472511
PA02_C1_16,SYNH02_C4_09,9764.472511
PA02_C1_16,SYNH02_C4_10,9764.472511
PA02_C1_16,SYNH02_C4_14,9764.472511
PA02_C1_16,SYNH02_C4_18,9764.472511
PA02_C1_16,SYNH02_C4_22,9764.472511
PA02_C1_16,SYNH02_ew,9764.472511
PA02_C1_16,TA01_C1_01,4437.401331
PA02_C1_16,TA01_C1_04,4437.401331
PA02_C1_16,TA01_C1_11,4437.401331
PA02_C1_16,TA01_C1_15,4437.401331
PA02_C1_16,TA01_C1_ew,4437.401331
PA02_C1_16,TA03_C1_ew,4437.401331
PA02_C1_ew,QK01_C1_01,2679.066877
PA02_C1_ew,QK01_C1_04,2679.066877
PA02_C1_ew,QK01_C1_08,2679.066877
PA02_C1_ew,QK01_C1_12,2679.066877
PA02_C1_ew,QK01_C1_13,2679.066877
PA02_C1_ew,QK01_C1_14,2679.066877
PA02_C1_ew,QK01_C1_ew,2679.066877
PA02_C1_ew,SH01_C2_04,7748.014455
PA02_C1_ew,SH01_C2_07,7748.014455
PA02_C1_ew,SH01_C2_12,7748.014455
PA02_C1_ew,SH01_C2_17,7748.014455
PA02_C1_ew,SH01_C2_19,7748.014455
PA02_C1_ew,SH01_ew01,7748.014455
PA02_C1_ew,SI02_C1_02,7748.070316
PA02_C1_ew,SI02_C1_05,7748.070316
PA02_C1_ew,SI02_C1_08,7748.070316
PA02_C1_ew,SI02_C1_12,7748.070316
PA02_C1_ew,SI02_C1_19,7748.070316
PA02_C1_ew,SI02_C1_23,7748.070316
PA02_C1_ew,SI02_C1_ew01,7748.070316
PA02_C1_ew,SM22_C1_01,5728.174056
PA02_C1_ew,SM22_C1_06,5728.174056
PA02_C1_ew,SM22_C1_09,5728.174056
PA02_C1_ew,SM22_C1_14,5728.174056
PA02_C1_ew,SM22_C1_16,5728.174056
PA02_C1_ew,SM22_C1_ew,5728.174056
PA02_C1_ew,SYNH02_C11_01,9764.472511
PA02_C1_ew,SYNH02_C11_02,9764.472511
PA02_C1_ew,SYNH02_C11_03,9764.472511
PA02_C1_ew,SYNH02_C11_04,9764.472511
PA02_C1_ew,SYNH02_C11_05,9764.472511
PA02_C1_ew,SYNH02_C11_06,9764.472511
PA02_C1_ew,SYNH02_C11_07,9764.472511
PA02_C1_ew,SYNH02_C11_08,9764.472511
PA02_C1_ew,SYNH02_C11_09,9764.472511
PA02_C1_ew,SYNH02_C11_10,9764.472511
PA02_C1_ew,SYNH02_C16_01,9764.472511
PA02_C1_ew,SYNH02_C4_01,9764.472511
PA02_C1_ew,SYNH02_C4_03,9764.472511
PA02_C1_ew,SYNH02_C4_05,9764.472511
PA02_C1_ew,SYNH02_C4_06,9764.472511
PA02_C1_ew,SYNH02_C4_07,9764.472511
PA02_C1_ew,SYNH02_C4_08,9764.472511
PA02_C1_ew,SYNH02_C4_09,9764.472511
PA02_C1_ew,SYNH02_C4_10,9764.472511
PA02_C1_ew,SYNH02_C4_14,9764.472511
PA02_C1_ew,SYNH02_C4_18,9764.472511
PA02_C1_ew,SYNH02_C4_22,9764.472511
PA02_C1_ew,SYNH02_ew,9764.472511
PA02_C1_ew,TA01_C1_01,4437.401331
PA02_C1_ew,TA01_C1_04,4437.401331
PA02_C1_ew,TA01_C1_11,4437.401331
PA02_C1_ew,TA01_C1_15,4437.401331
PA02_C1_ew,TA01_C1_ew,4437.401331
PA02_C1_ew,TA03_C1_ew,4437.401331
QK01_C1_01,QK01_C1_04,0.00005
QK01_C1_01,QK01_C1_08,0.00011
QK01_C1_01,QK01_C1_12,0.00017
QK01_C1_01,QK01_C1_13,0.000185
QK01_C1_01,QK01_C1_14,0.0002
QK01_C1_01,QK01_C1_ew,0.0002075
QK01_C1_01,SH01_C2_04,5113.416611
QK01_C1_01,SH01_C2_07,5113.416611
QK01_C1_01,SH01_C2_12,5113.416611
QK01_C1_01,SH01_C2_17,5113.416611
QK01_C1_01,SH01_C2_19,5113.416611
QK01_C1_01,SH01_ew01,5113.416611
QK01_C1_01,SI02_C1_02,5113.127429
QK01_C1_01,SI02_C1_05,5113.127429
QK01_C1_01,SI02_C1_08,5113.127429
QK01_C1_01,SI02_C1_12,5113.127429
QK01_C1_01,SI02_C1_19,5113.127429
QK01_C1_01,SI02_C1_23,5113.127429
QK01_C1_01,SI02_C1_ew01,5113.127429
QK01_C1_01,SM22_C1_01,3146.574377
QK01_C1_01,SM22_C1_06,3146.574377
QK01_C1_01,SM22_C1_09,3146.574377
QK01_C1_01,SM22_C1_14,3146.574377
QK01_C1_01,SM22_C1_16,3146.574377
QK01_C1_01,SM22_C1_ew,3146.574377
QK01_C1_01,SYNH02_C11_01,7119.215135
QK01_C1_01,SYNH02_C11_02,7119.215135
QK01_C1_01,SYNH02_C11_03,7119.215135
QK01_C1_01,SYNH02_C11_04,7119.215135
QK01_C1_01,SYNH02_C11_05,7119.215135
QK01_C1_01,SYNH02_C11_06,7119.215135
QK01_C1_01,SYNH02_C11_07,7119.215135
QK01_C1_01,SYNH02_C11_08,7119.215135
QK01_C1_01,SYNH02_C11_09,7119.215135
QK01_C1_01,SYNH02_C11_10,7119.215135
QK01_C1_01,SYNH02_C16_01,7119.215135
QK01_C1_01,SYNH02_C4_01,7119.215135
QK01_C1_01,SYNH02_C4_03,7119.215135
QK01_C1_01,SYNH02_C4_05,7119.215135
QK01_C1_01,SYNH02_C4_06,7119.215135
QK01_C1_01,SYNH02_C4_07,7119.215135
QK01_C1_01,SYNH02_C4_08,7119.215135
QK01_C1_01,SYNH02_C4_09,7119.215135
QK01_C1_01,SYNH02_C4_10,7119.215135
QK01_C1_01,SYNH02_C4_14,7119.215135
QK01_C1_01,SYNH02_C4_18,7119.215135
QK01_C1_01,SYNH02_C4_22,7119.215135
QK01_C1_01,SYNH02_ew,7119.215135
QK01_C1_01,TA01_C1_01,2186.259808
QK01_C1_01,TA01_C1_04,2186.259808
QK01_C1_01,TA01_C1_11,2186.259808
QK01_C1_01,TA01_C1_15,2186.259808
QK01_C1_01,TA01_C1_ew,2186.259808
QK01_C1_01,TA03_C1_ew,2186.259808
QK01_C1_04,QK01_C1_08,0.00006
QK01_C1_04,QK01_C1_12,0.00012
QK01_C1_04,QK01_C1_13,0.000135
QK01_C1_04,QK01_C1_14,0.00015
QK01_C1_04,QK01_C1_ew,0.0001575
QK01_C1_04,SH01_C2_04,5113.416611
QK01_C1_04,SH01_C2_07,5113.416611
QK01_C1_04,SH01_C2_12,5113.416611
QK01_C1_04,SH01_C2_17,5113.416611
QK01_C1_04,SH01_C2_19,5113.416611
QK01_C1_04,SH01_ew01,5113.416611
QK01_C1_04,SI02_C1_02,5113.127429
QK01_C1_04,SI02_C1_05,5113.127429
QK01_C1_04,SI02_C1_08,5113.127429
QK01_C1_04,SI02_C1_12,5113.127429
QK01_C1_04,SI02_C1_19,5113.127429
QK01_C1_04,SI02_C1_23,5113.127429
QK01_C1_04,SI02_C1_ew01,5113.127429
QK01_C1_04,SM22_C1_01,3146.574377
QK01_C1_04,SM22_C1_06,3146.574377
QK01_C1_04,SM22_C1_09,3146.574377
QK01_C1_04,SM22_C1_14,3146.574377
QK01_C1_04,SM22_C1_16,3146.574377
QK01_C1_04,SM22_C1_ew,3146.574377
QK01_C1_04,SYNH02_C11_01,7119.215135
QK01_C1_04,SYNH02_C11_02,7119.215135
QK01_C1_04,SYNH02_C11_03,7119.215135
QK01_C1_04,SYNH02_C11_04,7119.215135
QK01_C1_04,SYNH02_C11_05,7119.215135
QK01_C1_04,SYNH02_C11_06,7119.215135
QK01_C1_04,SYNH02_C11_07,7119.215135
QK01_C1_04,SYNH02_C11_08,7119.215135
QK01_C1_04,SYNH02_C11_09,7119.215135
QK01_C1_04,SYNH02_C11_10,7119.215135
QK01_C1_04,SYNH02_C16_01,7119.215135
QK01_C1_04,SYNH02_C4_01,7119.215135
QK01_C1_04,SYNH02_C4_03,7119.215135
QK01_C1_04,SYNH02_C4_05,7119.215135
QK01_C1_04,SYNH02_C4_06,7119.215135
QK01_C1_04,SYNH02_C4_07,7119.215135
QK01_C1_04,SYNH02_C4_08,7119.215135
QK01_C1_04,SYNH02_C4_09,7119.215135
QK01_C1_04,SYNH02_C4_10,7119.215135
QK01_C1_04,SYNH02_C4_14,7119.215135
QK01_C1_04,SYNH02_C4_18,7119.215135
QK01_C1_04,SYNH02_C4_22,7119.215135
QK01_C1_04,SYNH02_ew,7119.215135
QK01_C1_04,TA01_C1_01,2186.259808
QK01_C1_04,TA01_C1_04,2186.259808
QK01_C1_04,TA01_C1_11,2186.259808
QK01_C1_04,TA01_C1_15,2186.259808
QK01_C1_04,TA01_C1_ew,2186.259808
QK01_C1_04,TA03_C1_ew,2186.259808
QK01_C1_08,QK01_C1_12,0.00006
QK01_C1_08,QK01_C1_13,0.000075
QK01_C1_08,QK01_C1_14,0.00009
QK01_C1_08,QK01_C1_ew,0.0000975
QK01_C1_08,SH01_C2_04,5113.416611
QK01_C1_08,SH01_C2_07,5113.416611
QK01_C1_08,SH01_C2_12,5113.416611
QK01_C1_08,SH01_C2_17,5113.416611
QK01_C1_08,SH01_C2_19,5113.416611
QK01_C1_08,SH01_ew01,5113.416611
QK01_C1_08,SI02_C1_02,5113.127429
QK01_C1_08,SI02_C1_05,5113.127429
QK01_C1_08,SI02_C1_08,5113.127429
QK01_C1_08,SI02_C1_12,5113.127429
QK01_C1_08,SI02_C1_19,5113.127429
QK01_C1_08,SI02_C1_23,5113.127429
QK01_C1_08,SI02_C1_ew01,5113.127429
QK01_C1_08,SM22_C1_01,3146.574377
QK01_C1_08,SM22_C1_06,3146.574377
QK01_C1_08,SM22_C1_09,3146.574377
QK01_C1_08,SM22_C1_14,3146.574377
QK01_C1_08,SM22_C1_16,3146.574377
QK01_C1_08,SM22_C1_ew,3146.574377
QK01_C1_08,SYNH02_C11_01,7119.215135
QK01_C1_08,SYNH02_C11_02,7119.215135
QK01_C1_08,SYNH02_C11_03,7119.215135
QK01_C1_08,SYNH02_C11_04,7119.215135
QK01_C1_08,SYNH02_C11_05,7119.215135
QK01_C1_08,SYNH02_C11_06,7119.215135
QK01_C1_08,SYNH02_C11_07,7119.215135
QK01_C1_08,SYNH02_C11_08,7119.215135
QK01_C1_08,SYNH02_C11_09,7119.215135
QK01_C1_08,SYNH02_C11_10,7119.215135
QK01_C1_08,SYNH02_C16_01,7119.215135
QK01_C1_08,SYNH02_C4_01,7119.215135
QK01_C1_08,SYNH02_C4_03,7119.215135
QK01_C1_08,SYNH02_C4_05,7119.215135
QK01_C1_08,SYNH02_C4_06,7119.215135
QK01_C1_08,SYNH02_C4_07,7119.215135
QK01_C1_08,SYNH02_C4_08,7119.215135
QK01_C1_08,SYNH02_C4_09,7119.215135
QK01_C1_08,SYNH02_C4_10,7119.215135
QK01_C1_08,SYNH02_C4_14,7119.215135
QK01_C1_08,SYNH02_C4_18,7119.215135
QK01_C1_08,SYNH02_C4_22,7119.215135
QK01_C1_08,SYNH02_ew,7119.215135
QK01_C1_08,TA01_C1_01,2186.259808
QK01_C1_08,TA01_C1_04,2186.259808
QK01_C1_08,TA01_C1_11,2186.259808
QK01_C1_08,TA01_C1_15,2186.259808
QK01_C1_08,TA01_C1_ew,2186.259808
QK01_C1_08,TA03_C1_ew,2186.259808
QK01_C1_12,QK01_C1_13,0.000015
QK01_C1_12,QK01_C1_14,0.00003
QK01_C1_12,QK01_C1_ew,0.0000375
QK01_C1_12,SH01_C2_04,5113.416611
QK01_C1_12,SH01_C2_07,5113.416611
QK01_C1_12,SH01_C2_12,5113.416611
QK01_C1_12,SH01_C2_17,5113.416611
QK01_C1_12,SH01_C2_19,5113.416611
QK01_C1_12,SH01_ew01,5113.416611
QK01_C1_12,SI02_C1_02,5113.127429
QK01_C1_12,SI02_C1_05,5113.127429
QK01_C1_12,SI02_C1_08,5113.127429
QK01_C1_12,SI02_C1_12,5113.127429
QK01_C1_12,SI02_C1_19,5113.127429
QK01_C1_12,SI02_C1_23,5113.127429
QK01_C1_12,SI02_C1_ew01,5113.127429
QK01_C1_12,SM22_C1_01,3146.574377
QK01_C1_12,SM22_C1_06,3146.574377
QK01_C1_12,SM22_C1_09,3146.574377
QK01_C1_12,SM22_C1_14,3146.574377
QK01_C1_12,SM22_C1_16,3146.574377
QK01_C1_12,SM22_C1_ew,3146.574377
QK01_C1_12,SYNH02_C11_01,7119.215135
QK01_C1_12,SYNH02_C11_02,7119.215135
QK01_C1_12,SYNH02_C11_03,7119.215135
QK01_C1_12,SYNH02_C11_04,7119.215135
QK01_C1_12,SYNH02_C11_05,7119.215135
QK01_C1_12,SYNH02_C11_06,7119.215135
QK01_C1_12,SYNH02_C11_07,7119.215135
QK01_C1_12,SYNH02_C11_08,7119.215135
QK01_C1_12,SYNH02_C11_09,7119.215135
QK01_C1_12,SYNH02_C11_10,7119.215135
QK01_C1_12,SYNH02_C16_01,7119.215135
QK01_C1_12,SYNH02_C4_01,7119.215135
QK01_C1_12,SYNH02_C4_03,7119.215135
QK01_C1_12,SYNH02_C4_05,7119.215135
QK01_C1_12,SYNH02_C4_06,7119.215135
QK01_C1_12,SYNH02_C4_07,7119.215135
QK01_C1_12,SYNH02_C4_08,7119.215135
QK01_C1_12,SYNH02_C4_09,7119.215135
QK01_C1_12,SYNH02_C4_10,7119.215135
QK01_C1_12,SYNH02_C4_14,7119.215135
QK01_C1_12,SYNH02_C4_18,7119.215135
QK01_C1_12,SYNH02_C4_22,7119.215135
QK01_C1_12,SYNH02_ew,7119.215135
QK01_C1_12,TA01_C1_01,2186.259808
QK01_C1_12,TA01_C1_04,2186.259808
QK01_C1_12,TA01_C1_11,2186.259808
QK01_C1_12,TA01_C1_15,2186.259808
QK01_C1_12,TA01_C1_ew,2186.259808
QK01_C1_12,TA03_C1_ew,2186.259808
QK01_C1_13,QK01_C1_14,0.000015
QK01_C1_13,QK01_C1_ew,0.0000225
QK01_C1_13,SH01_C2_04,5113.416611
QK01_C1_13,SH01_C2_07,5113.416611
QK01_C1_13,SH01_C2_12,5113.416611
QK01_C1_13,SH01_C2_17,5113.416611
QK01_C1_13,SH01_C2_19,5113.416611
QK01_C1_13,SH01_ew01,5113.416611
QK01_C1_13,SI02_C1_02,5113.127429
QK01_C1_13,SI02_C1_05,5113.127429
QK01_C1_13,SI02_C1_08,5113.127429
QK01_C1_13,SI02_C1_12,5113.127429
QK01_C1_13,SI02_C1_19,5113.127429
QK01_C1_13,SI02_C1_23,5113.127429
QK01_C1_13,SI02_C1_ew01,5113.127429
QK01_C1_13,SM22_C1_01,3146.574377
QK01_C1_13,SM22_C1_06,3146.574377
QK01_C1_13,SM22_C1_09,3146.574377
QK01_C1_13,SM22_C1_14,3146.574377
QK01_C1_13,SM22_C1_16,3146.574377
QK01_C1_13,SM22_C1_ew,3146.574377
QK01_C1_13,SYNH02_C11_01,7119.215135
QK01_C1_13,SYNH02_C11_02,7119.215135
QK01_C1_13,SYNH02_C11_03,7119.215135
QK01_C1_13,SYNH02_C11_04,7119.215135
QK01_C1_13,SYNH02_C11_05,7119.215135
QK01_C1_13,SYNH02_C11_06,7119.215135
QK01_C1_13,SYNH02_C11_07,7119.215135
QK01_C1_13,SYNH02_C11_08,7119.215135
QK01_C1_13,SYNH02_C11_09,7119.215135
QK01_C1_13,SYNH02_C11_10,7119.215135
QK01_C1_13,SYNH02_C16_01,7119.215135
QK01_C1_13,SYNH02_C4_01,7119.215135
QK01_C1_13,SYNH02_C4_03,7119.215135
QK01_C1_13,SYNH02_C4_05,7119.215135
QK01_C1_13,SYNH02_C4_06,7119.215135
QK01_C1_13,SYNH02_C4_07,7119.215135
QK01_C1_13,SYNH02_C4_08,7119.215135
QK01_C1_13,SYNH02_C4_09,7119.215135
QK01_C1_13,SYNH02_C4_10,7119.215135
QK01_C1_13,SYNH02_C4_14,7119.215135
QK01_C1_13,SYNH02_C4_18,7119.215135
QK01_C1_13,SYNH02_C4_22,7119.215135
QK01_C1_13,SYNH02_ew,7119.215135
QK01_C1_13,TA01_C1_01,2186.259808
QK01_C1_13,TA01_C1_04,2186.259808
QK01_C1_13,TA01_C1_11,2186.259808
QK01_C1_13,TA01_C1_15,2186.259808
QK01_C1_13,TA01_C1_ew,2186.259808
QK01_C1_13,TA03_C1_ew,2186.259808
QK01_C1_14,QK01_C1_ew,0.0000075
QK01_C1_14,SH01_C2_04,5113.416611
QK01_C1_14,SH01_C2_07,5113.416611
QK01_C1_14,SH01_C2_12,5113.416611
QK01_C1_14,SH01_C2_17,5113.416611
QK01_C1_14,SH01_C2_19,5113.416611
QK01_C1_14,SH01_ew01,5113.416611
QK01_C1_14,SI02_C1_02,5113.127429
QK01_C1_14,SI02_C1_05,5113.127429
QK01_C1_14,SI02_C1_08,5113.127429
QK01_C1_14,SI02_C1_12,5113.127429
QK01_C1_14,SI02_C1_19,5113.127429
QK01_C1_14,SI02_C1_23,5113.127429
QK01_C1_14,SI02_C1_ew01,5113.127429
QK01_C1_14,SM22_C1_01,3146.574377
QK01_C1_14,SM22_C1_06,3146.574377
QK01_C1_14,SM22_C1_09,3146.574377
QK01_C1_14,SM22_C1_14,3146.574377
QK01_C1_14,SM22_C1_16,3146.574377
QK01_C1_14,SM22_C1_ew,3146.574377
QK01_C1_14,SYNH02_C11_01,7119.215135
QK01_C1_14,SYNH02_C11_02,7119.215135
QK01_C1_14,SYNH02_C11_03,7119.215135
QK01_C1_14,SYNH02_C11_04,7119.215135
QK01_C1_14,SYNH02_C11_05,7119.215135
QK01_C1_14,SYNH02_C11_06,7119.215135
QK01_C1_14,SYNH02_C11_07,7119.215135
QK01_C1_14,SYNH02_C11_08,7119.215135
QK01_C1_14,SYNH02_C11_09,7119.215135
QK01_C1_14,SYNH02_C11_10,7119.215135
QK01_C1_14,SYNH02_C16_01,7119.215135
QK01_C1_14,SYNH02_C4_01,7119.215135
QK01_C1_14,SYNH02_C4_03,7119.215135
QK01_C1_14,SYNH02_C4_05,7119.215135
QK01_C1_14,SYNH02_C4_06,7119.215135
QK01_C1_14,SYNH02_C4_07,7119.215135
QK01_C1_14,SYNH02_C4_08,7119.215135
QK01_C1_14,SYNH02_C4_09,7119.215135
QK01_C1_14,SYNH02_C4_10,7119.215135
QK01_C1_14,SYNH02_C4_14,7119.215135
QK01_C1_14,SYNH02_C4_18,7119.215135
QK01_C1_14,SYNH02_C4_22,7119.215135
QK01_C1_14,SYNH02_ew,7119.215135
QK01_C1_14,TA01_C1_01,2186.259808
QK01_C1_14,TA01_C1_04,2186.259808
QK01_C1_14,TA01_C1_11,2186.259808
QK01_C1_14,TA01_C1_15,2186.259808
QK01_C1_14,TA01_C1_ew,2186.259808
QK01_C1_14,TA03_C1_ew,2186.259808
QK01_C1_ew,SH01_C2_04,5113.416611
QK01_C1_ew,SH01_C2_07,5113.416611
QK01_C1_ew,SH01_C2_12,5113.416611
QK01_C1_ew,SH01_C2_17,5113.416611
QK01_C1_ew,SH01_C2_19,5113.416611
QK01_C1_ew,SH01_ew01,5113.416611
QK01_C1_ew,SI02_C1_02,5113.127429
QK01_C1_ew,SI02_C1_05,5113.127429
QK01_C1_ew,SI02_C1_08,5113.127429
